FeatureID,SampleID,MouseID,Treatment,Time_days,Reads,RelAbund
76a383c13259165357ad6b97f3a96f61,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.G12.Day1,G12,Before_Diet,1,309,0.02742279020234292
76a383c13259165357ad6b97f3a96f61,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.G21.Day1,G21,Before_Diet,1,108,0.009045983750732893
76a383c13259165357ad6b97f3a96f61,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H11.Day1,H11,After_Diet,1,76,0.005874169114237131
76a383c13259165357ad6b97f3a96f61,MOUSE.H11.Day3,H11,After_Diet,3,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H11.Day7,H11,After_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H12.Day1,H12,After_Diet,1,223,0.017727959297241434
76a383c13259165357ad6b97f3a96f61,MOUSE.H12.Day3,H12,After_Diet,3,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H12.Day7,H12,After_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H13.Day1,H13,After_Diet,1,135,0.00977623289159244
76a383c13259165357ad6b97f3a96f61,MOUSE.H13.Day3,H13,After_Diet,3,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.H13.Day7,H13,After_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G12.Day1,G12,Before_Diet,1,58,0.0051473198438054665
12944679c7cec084f6e9668b871cc3c5,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H11.Day1,H11,After_Diet,1,688,0.053176688823620345
12944679c7cec084f6e9668b871cc3c5,MOUSE.H11.Day3,H11,After_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H11.Day7,H11,After_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H12.Day1,H12,After_Diet,1,71,0.005644327848000636
12944679c7cec084f6e9668b871cc3c5,MOUSE.H12.Day3,H12,After_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H12.Day7,H12,After_Diet,7,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H13.Day1,H13,After_Diet,1,91,0.006589905134332681
12944679c7cec084f6e9668b871cc3c5,MOUSE.H13.Day3,H13,After_Diet,3,0,0
12944679c7cec084f6e9668b871cc3c5,MOUSE.H13.Day7,H13,After_Diet,7,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.G11.Day1,G11,Before_Diet,1,28,0.002026929202258578
132e1feacf84be1027618dec698ee6c5,MOUSE.G11.Day3,G11,Before_Diet,3,81,0.0062413314840499305
132e1feacf84be1027618dec698ee6c5,MOUSE.G11.Day7,G11,Before_Diet,7,353,0.027408960323006444
132e1feacf84be1027618dec698ee6c5,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.G12.Day3,G12,Before_Diet,3,12,0.0010995052226498076
132e1feacf84be1027618dec698ee6c5,MOUSE.G12.Day7,G12,Before_Diet,7,144,0.013827539850201652
132e1feacf84be1027618dec698ee6c5,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.G21.Day3,G21,Before_Diet,3,121,0.007885304659498209
132e1feacf84be1027618dec698ee6c5,MOUSE.G21.Day7,G21,Before_Diet,7,87,0.0055952151263746865
132e1feacf84be1027618dec698ee6c5,MOUSE.H11.Day1,H11,After_Diet,1,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H11.Day3,H11,After_Diet,3,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H11.Day7,H11,After_Diet,7,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H12.Day1,H12,After_Diet,1,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H12.Day3,H12,After_Diet,3,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H12.Day7,H12,After_Diet,7,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H13.Day1,H13,After_Diet,1,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H13.Day3,H13,After_Diet,3,0,0
132e1feacf84be1027618dec698ee6c5,MOUSE.H13.Day7,H13,After_Diet,7,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.G11.Day3,G11,Before_Diet,3,21,0.0016181229773462784
bf3be6875c2b92070605700aebaac3a8,MOUSE.G11.Day7,G11,Before_Diet,7,178,0.013820948831431012
bf3be6875c2b92070605700aebaac3a8,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.G12.Day3,G12,Before_Diet,3,15,0.0013743815283122594
bf3be6875c2b92070605700aebaac3a8,MOUSE.G12.Day7,G12,Before_Diet,7,111,0.01065872863453044
bf3be6875c2b92070605700aebaac3a8,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.G21.Day3,G21,Before_Diet,3,38,0.002476376669925057
bf3be6875c2b92070605700aebaac3a8,MOUSE.G21.Day7,G21,Before_Diet,7,246,0.01582095311595601
bf3be6875c2b92070605700aebaac3a8,MOUSE.H11.Day1,H11,After_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.H11.Day3,H11,After_Diet,3,21,0.0015008576329331046
bf3be6875c2b92070605700aebaac3a8,MOUSE.H11.Day7,H11,After_Diet,7,51,0.004122211445198836
bf3be6875c2b92070605700aebaac3a8,MOUSE.H12.Day1,H12,After_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.H12.Day3,H12,After_Diet,3,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.H12.Day7,H12,After_Diet,7,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.H13.Day1,H13,After_Diet,1,0,0
bf3be6875c2b92070605700aebaac3a8,MOUSE.H13.Day3,H13,After_Diet,3,6,4.619648906683092e-4
bf3be6875c2b92070605700aebaac3a8,MOUSE.H13.Day7,H13,After_Diet,7,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H11.Day1,H11,After_Diet,1,28,0.0021641675684031534
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H11.Day3,H11,After_Diet,3,83,0.005931961120640366
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H11.Day7,H11,After_Diet,7,55,0.004445522146783058
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H12.Day1,H12,After_Diet,1,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H12.Day3,H12,After_Diet,3,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H12.Day7,H12,After_Diet,7,206,0.015558912386706949
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H13.Day1,H13,After_Diet,1,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H13.Day3,H13,After_Diet,3,0,0
ea3037ab5f8224e332f5d8bd6e0b326e,MOUSE.H13.Day7,H13,After_Diet,7,284,0.024031138940599085
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G11.Day3,G11,Before_Diet,3,15,0.001155802126675913
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G11.Day7,G11,Before_Diet,7,40,0.0031058311980743845
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G12.Day3,G12,Before_Diet,3,27,0.002473886750962067
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G12.Day7,G12,Before_Diet,7,21,0.0020165162281544076
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G21.Day3,G21,Before_Diet,3,21,0.0013685239491691105
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.G21.Day7,G21,Before_Diet,7,15,9.646922631680494e-4
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H11.Day1,H11,After_Diet,1,32,0.002473334363889318
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H11.Day3,H11,After_Diet,3,43,0.0030731846769582617
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H11.Day7,H11,After_Diet,7,70,0.0056579372777238925
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H12.Day1,H12,After_Diet,1,0,0
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H12.Day3,H12,After_Diet,3,36,0.00266923704307852
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H12.Day7,H12,After_Diet,7,170,0.01283987915407855
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H13.Day1,H13,After_Diet,1,45,0.00325874429719748
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H13.Day3,H13,After_Diet,3,0,0
35da7d6c16006d7f9b1c9ef4554163ff,MOUSE.H13.Day7,H13,After_Diet,7,50,0.004230834320528008
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G21.Day3,G21,Before_Diet,3,23,0.0014988595633756924
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.G21.Day7,G21,Before_Diet,7,12,7.717538105344395e-4
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H11.Day1,H11,After_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H11.Day3,H11,After_Diet,3,170,0.012149799885648942
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H11.Day7,H11,After_Diet,7,127,0.010265114775299062
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H12.Day1,H12,After_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H12.Day3,H12,After_Diet,3,127,0.009416475124193668
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H12.Day7,H12,After_Diet,7,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H13.Day1,H13,After_Diet,1,0,0
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H13.Day3,H13,After_Diet,3,70,0.0053895903911302745
1c24ecb8c3468ce68777f7c44e13d60d,MOUSE.H13.Day7,H13,After_Diet,7,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G11.Day7,G11,Before_Diet,7,165,0.012811553692056837
54d18074baf9bd4d574efbdb8545612d,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G12.Day7,G12,Before_Diet,7,84,0.00806606491261763
54d18074baf9bd4d574efbdb8545612d,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H11.Day1,H11,After_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H11.Day3,H11,After_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H11.Day7,H11,After_Diet,7,61,0.004930488199159392
54d18074baf9bd4d574efbdb8545612d,MOUSE.H12.Day1,H12,After_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H12.Day3,H12,After_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H12.Day7,H12,After_Diet,7,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H13.Day1,H13,After_Diet,1,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H13.Day3,H13,After_Diet,3,0,0
54d18074baf9bd4d574efbdb8545612d,MOUSE.H13.Day7,H13,After_Diet,7,202,0.017092570654933154
b37c72712ed67b5df6653cd80fae6703,MOUSE.G11.Day1,G11,Before_Diet,1,164,0.011872013898943101
b37c72712ed67b5df6653cd80fae6703,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.G12.Day1,G12,Before_Diet,1,38,0.0033723819666311677
b37c72712ed67b5df6653cd80fae6703,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.G21.Day1,G21,Before_Diet,1,144,0.012061311667643857
b37c72712ed67b5df6653cd80fae6703,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.H11.Day1,H11,After_Diet,1,27,0.0020868758695316123
b37c72712ed67b5df6653cd80fae6703,MOUSE.H11.Day3,H11,After_Diet,3,52,0.0037164093767867354
b37c72712ed67b5df6653cd80fae6703,MOUSE.H11.Day7,H11,After_Diet,7,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.H12.Day1,H12,After_Diet,1,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.H12.Day3,H12,After_Diet,3,35,0.002595091569659672
b37c72712ed67b5df6653cd80fae6703,MOUSE.H12.Day7,H12,After_Diet,7,0,0
b37c72712ed67b5df6653cd80fae6703,MOUSE.H13.Day1,H13,After_Diet,1,19,0.0013759142588167137
b37c72712ed67b5df6653cd80fae6703,MOUSE.H13.Day3,H13,After_Diet,3,24,0.0018478595626732369
b37c72712ed67b5df6653cd80fae6703,MOUSE.H13.Day7,H13,After_Diet,7,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H11.Day1,H11,After_Diet,1,40,0.003091667954861648
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H11.Day3,H11,After_Diet,3,264,0.018867924528301886
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H11.Day7,H11,After_Diet,7,35,0.0028289686388619463
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H12.Day1,H12,After_Diet,1,13,0.001033468479211384
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H12.Day3,H12,After_Diet,3,18,0.00133461852153926
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H12.Day7,H12,After_Diet,7,0,0
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H13.Day1,H13,After_Diet,1,24,0.0017379969585053225
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H13.Day3,H13,After_Diet,3,97,0.007468432399137665
efbbaa125047dd0f924d85fe83d5b4bc,MOUSE.H13.Day7,H13,After_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G11.Day1,G11,Before_Diet,1,176,0.012740697842768206
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G12.Day1,G12,Before_Diet,1,170,0.01508697195598154
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G21.Day1,G21,Before_Diet,1,140,0.011726275232431527
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H11.Day1,H11,After_Diet,1,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H11.Day3,H11,After_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H11.Day7,H11,After_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H12.Day1,H12,After_Diet,1,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H12.Day3,H12,After_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H12.Day7,H12,After_Diet,7,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H13.Day1,H13,After_Diet,1,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H13.Day3,H13,After_Diet,3,0,0
e1ae135e8d8d049c5d3367603fd1d547,MOUSE.H13.Day7,H13,After_Diet,7,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H11.Day1,H11,After_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H11.Day3,H11,After_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H11.Day7,H11,After_Diet,7,436,0.035240866472680245
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H12.Day1,H12,After_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H12.Day3,H12,After_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H12.Day7,H12,After_Diet,7,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H13.Day1,H13,After_Diet,1,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H13.Day3,H13,After_Diet,3,0,0
b2f02683ddf708b68b721a662d52d4bd,MOUSE.H13.Day7,H13,After_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G11.Day1,G11,Before_Diet,1,57,0.004126248733169248
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G12.Day1,G12,Before_Diet,1,92,0.008164714235001775
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H11.Day1,H11,After_Diet,1,42,0.00324625135260473
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H11.Day3,H11,After_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H11.Day7,H11,After_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H12.Day1,H12,After_Diet,1,213,0.016932983544001908
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H12.Day3,H12,After_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H12.Day7,H12,After_Diet,7,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H13.Day1,H13,After_Diet,1,24,0.0017379969585053225
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H13.Day3,H13,After_Diet,3,0,0
2e06967e2e007cdf24f6ef310ec6d63d,MOUSE.H13.Day7,H13,After_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.H11.Day1,H11,After_Diet,1,143,0.011052712938630391
6075297080c6b17dd53eedfcb7a52289,MOUSE.H11.Day3,H11,After_Diet,3,12,8.576329331046312e-4
6075297080c6b17dd53eedfcb7a52289,MOUSE.H11.Day7,H11,After_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.H12.Day1,H12,After_Diet,1,98,0.0077907623817473565
6075297080c6b17dd53eedfcb7a52289,MOUSE.H12.Day3,H12,After_Diet,3,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.H12.Day7,H12,After_Diet,7,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.H13.Day1,H13,After_Diet,1,129,0.00934173365196611
6075297080c6b17dd53eedfcb7a52289,MOUSE.H13.Day3,H13,After_Diet,3,0,0
6075297080c6b17dd53eedfcb7a52289,MOUSE.H13.Day7,H13,After_Diet,7,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G11.Day1,G11,Before_Diet,1,8,5.791226292167366e-4
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G12.Day1,G12,Before_Diet,1,85,0.00754348597799077
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H11.Day1,H11,After_Diet,1,87,0.006724377801824084
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H11.Day3,H11,After_Diet,3,0,0
65c8105fcc3a451ddaffb23465c00b72,MOUSE.H11.Day7,H11,After_Diet,7,0,0
